domain,service,method,payload_type,field_path,value_type,messages_seen
passes/events,AppClient,BattlePassMissionProgressUpdate,Casino.BattlePassMissionProgressUpdateRequest,mission.type,string,45
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,art_config.expiration_date,string,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,art_config.package[].path,string,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,art_config.package[].reskin_name,string,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,art_config.package[].type,string,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,art_config.package[].version,integer,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,battle_pass_id,string,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,config_hbi_data[].config_identifier,string,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,config_hbi_data[].config_type,string,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,config_hbi_data[].hbi_data.id,string,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,daily_expire,string,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,daily_mission[].action_type,string,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,daily_mission[].hbi_name,string,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,daily_mission[].id,string,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,daily_mission[].limitation[].type,string,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,daily_mission[].limitation[].value.value_string,string,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,daily_mission[].progress.value,string,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,daily_mission[].requirement.value,string,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,daily_mission[].reward[].battle_pass_points.amount,string,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,daily_mission[].reward[].big_chips_delta.value,string,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,daily_mission[].reward[].charms_trade_token_delta,integer,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,daily_mission[].reward[].chips_delta,string,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,daily_mission[].reward[].id,integer,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,daily_mission[].reward_bundle_id,string,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,daily_mission[].segment_id,string,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,daily_mission[].set_id,string,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,daily_mission[].skippable,boolean,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,daily_mission[].status,string,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,daily_mission[].type,string,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,deluxe_product.product_id,string,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,deluxe_product.worth,string,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,event_id,string,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,final_bundle[].deluxe_reward.collected,boolean,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,final_bundle[].deluxe_reward.reward[].big_chips_delta.value,string,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,final_bundle[].deluxe_reward.reward[].charms_trade_token_delta,integer,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,final_bundle[].deluxe_reward.reward[].chips_delta,string,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,final_bundle[].deluxe_reward.reward[].collectibles_box.box_id,integer,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,final_bundle[].deluxe_reward.reward[].collectibles_box.box_type,integer,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,final_bundle[].deluxe_reward.reward[].collectibles_box.raffle_id,string,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,final_bundle[].deluxe_reward.reward[].collectibles_box.source,integer,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,final_bundle[].deluxe_reward.reward[].collectibles_box.theme_id,integer,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,final_bundle[].deluxe_reward.reward[].collectibles_box.type,integer,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,final_bundle[].deluxe_reward.reward[].collectibles_box_info.box_id,integer,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,final_bundle[].deluxe_reward.reward[].collectibles_box_info.box_type,integer,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,final_bundle[].deluxe_reward.reward[].collectibles_box_info.event_type,integer,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,final_bundle[].deluxe_reward.reward[].collectibles_box_info.highest_guaranteed_rarity,integer,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,final_bundle[].deluxe_reward.reward[].collectibles_box_info.highest_guaranteed_rarity_items_count,integer,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,final_bundle[].deluxe_reward.reward[].collectibles_box_info.items_count,integer,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,final_bundle[].deluxe_reward.reward[].extra_item_boost.time.duration,integer,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,final_bundle[].deluxe_reward.reward[].extra_item_boost.time.expire_time,string,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,final_bundle[].deluxe_reward.reward[].extra_item_boost.time.value,integer,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,final_bundle[].deluxe_reward.reward[].extra_item_boost.type,integer,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,final_bundle[].deluxe_reward.reward[].id,integer,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,final_bundle[].deluxe_reward.reward[].inventory_delta.amount,string,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,final_bundle[].deluxe_reward.reward[].inventory_delta.id,integer,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,final_bundle[].deluxe_reward.reward[].inventory_delta.level,integer,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,final_bundle[].level,integer,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,final_bundle[].premium_reward.collected,boolean,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,final_bundle[].premium_reward.reward[].big_chips_delta.value,string,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,final_bundle[].premium_reward.reward[].charms_trade_token_delta,integer,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,final_bundle[].premium_reward.reward[].chips_delta,string,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,final_bundle[].premium_reward.reward[].collectibles_box.box_id,integer,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,final_bundle[].premium_reward.reward[].collectibles_box.box_type,integer,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,final_bundle[].premium_reward.reward[].collectibles_box.raffle_id,string,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,final_bundle[].premium_reward.reward[].collectibles_box.source,integer,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,final_bundle[].premium_reward.reward[].collectibles_box.theme_id,integer,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,final_bundle[].premium_reward.reward[].collectibles_box.type,integer,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,final_bundle[].premium_reward.reward[].collectibles_box_info.box_id,integer,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,final_bundle[].premium_reward.reward[].collectibles_box_info.box_type,integer,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,final_bundle[].premium_reward.reward[].collectibles_box_info.event_type,integer,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,final_bundle[].premium_reward.reward[].collectibles_box_info.highest_guaranteed_rarity,integer,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,final_bundle[].premium_reward.reward[].collectibles_box_info.highest_guaranteed_rarity_items_count,integer,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,final_bundle[].premium_reward.reward[].collectibles_box_info.items_count,integer,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,final_bundle[].premium_reward.reward[].extra_item_boost.time.duration,integer,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,final_bundle[].premium_reward.reward[].extra_item_boost.time.expire_time,string,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,final_bundle[].premium_reward.reward[].extra_item_boost.time.value,integer,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,final_bundle[].premium_reward.reward[].extra_item_boost.type,integer,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,final_bundle[].premium_reward.reward[].id,integer,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,final_bundle[].premium_reward.reward[].inventory_delta.amount,string,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,final_bundle[].premium_reward.reward[].inventory_delta.id,integer,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,final_bundle[].premium_reward.reward[].inventory_delta.level,integer,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,final_bundle[].requirement,string,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,final_bundle[].type,string,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,milestone[].deluxe_reward.collected,boolean,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,milestone[].deluxe_reward.reward[].big_chips_delta.value,string,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,milestone[].deluxe_reward.reward[].charms_trade_token_delta,integer,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,milestone[].deluxe_reward.reward[].chips_delta,string,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,milestone[].deluxe_reward.reward[].collectibles_box.box_id,integer,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,milestone[].deluxe_reward.reward[].collectibles_box.box_type,integer,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,milestone[].deluxe_reward.reward[].collectibles_box.raffle_id,string,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,milestone[].deluxe_reward.reward[].collectibles_box.source,integer,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,milestone[].deluxe_reward.reward[].collectibles_box.theme_id,integer,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,milestone[].deluxe_reward.reward[].collectibles_box.type,integer,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,milestone[].deluxe_reward.reward[].collectibles_box_info.box_id,integer,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,milestone[].deluxe_reward.reward[].collectibles_box_info.box_type,integer,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,milestone[].deluxe_reward.reward[].collectibles_box_info.event_type,integer,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,milestone[].deluxe_reward.reward[].collectibles_box_info.highest_guaranteed_rarity,integer,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,milestone[].deluxe_reward.reward[].collectibles_box_info.highest_guaranteed_rarity_items_count,integer,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,milestone[].deluxe_reward.reward[].collectibles_box_info.items_count,integer,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,milestone[].deluxe_reward.reward[].extra_item_boost.time.duration,integer,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,milestone[].deluxe_reward.reward[].extra_item_boost.time.expire_time,string,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,milestone[].deluxe_reward.reward[].extra_item_boost.time.value,integer,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,milestone[].deluxe_reward.reward[].extra_item_boost.type,integer,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,milestone[].deluxe_reward.reward[].game_to_unlock.game_id,string,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,milestone[].deluxe_reward.reward[].id,integer,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,milestone[].deluxe_reward.reward[].inventory_delta.amount,string,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,milestone[].deluxe_reward.reward[].inventory_delta.id,integer,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,milestone[].deluxe_reward.reward[].loyalty_points,string,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,milestone[].free_reward.collected,boolean,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,milestone[].free_reward.reward[].big_chips_delta.value,string,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,milestone[].free_reward.reward[].charms_trade_token_delta,integer,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,milestone[].free_reward.reward[].chips_delta,string,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,milestone[].free_reward.reward[].collectibles_box.box_id,integer,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,milestone[].free_reward.reward[].collectibles_box.box_type,integer,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,milestone[].free_reward.reward[].collectibles_box.raffle_id,string,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,milestone[].free_reward.reward[].collectibles_box.source,integer,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,milestone[].free_reward.reward[].collectibles_box.theme_id,integer,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,milestone[].free_reward.reward[].collectibles_box.type,integer,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,milestone[].free_reward.reward[].collectibles_box_info.box_id,integer,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,milestone[].free_reward.reward[].collectibles_box_info.box_type,integer,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,milestone[].free_reward.reward[].collectibles_box_info.event_type,integer,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,milestone[].free_reward.reward[].collectibles_box_info.highest_guaranteed_rarity,integer,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,milestone[].free_reward.reward[].collectibles_box_info.highest_guaranteed_rarity_items_count,integer,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,milestone[].free_reward.reward[].collectibles_box_info.items_count,integer,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,milestone[].free_reward.reward[].extra_item_boost.time.duration,integer,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,milestone[].free_reward.reward[].extra_item_boost.time.expire_time,string,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,milestone[].free_reward.reward[].extra_item_boost.time.value,integer,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,milestone[].free_reward.reward[].extra_item_boost.type,integer,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,milestone[].free_reward.reward[].id,integer,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,milestone[].free_reward.reward[].inventory_delta.amount,string,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,milestone[].free_reward.reward[].inventory_delta.id,integer,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,milestone[].free_reward.reward_bundle_id,string,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,milestone[].level,integer,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,milestone[].premium_reward.collected,boolean,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,milestone[].premium_reward.reward[].big_chips_delta.value,string,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,milestone[].premium_reward.reward[].charms_trade_token_delta,integer,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,milestone[].premium_reward.reward[].chips_delta,string,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,milestone[].premium_reward.reward[].collectibles_box.box_id,integer,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,milestone[].premium_reward.reward[].collectibles_box.box_type,integer,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,milestone[].premium_reward.reward[].collectibles_box.raffle_id,string,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,milestone[].premium_reward.reward[].collectibles_box.source,integer,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,milestone[].premium_reward.reward[].collectibles_box.theme_id,integer,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,milestone[].premium_reward.reward[].collectibles_box.type,integer,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,milestone[].premium_reward.reward[].collectibles_box_info.box_id,integer,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,milestone[].premium_reward.reward[].collectibles_box_info.box_type,integer,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,milestone[].premium_reward.reward[].collectibles_box_info.event_type,integer,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,milestone[].premium_reward.reward[].collectibles_box_info.highest_guaranteed_rarity,integer,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,milestone[].premium_reward.reward[].collectibles_box_info.highest_guaranteed_rarity_items_count,integer,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,milestone[].premium_reward.reward[].collectibles_box_info.items_count,integer,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,milestone[].premium_reward.reward[].extra_item_boost.time.duration,integer,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,milestone[].premium_reward.reward[].extra_item_boost.time.expire_time,string,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,milestone[].premium_reward.reward[].extra_item_boost.time.value,integer,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,milestone[].premium_reward.reward[].extra_item_boost.type,integer,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,milestone[].premium_reward.reward[].game_to_unlock.game_id,string,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,milestone[].premium_reward.reward[].id,integer,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,milestone[].premium_reward.reward[].inventory_delta.amount,string,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,milestone[].premium_reward.reward[].inventory_delta.id,integer,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,milestone[].premium_reward.reward[].loyalty_points,string,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,milestone[].requirement,string,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,mission_skip_balance,integer,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,pass_expire,string,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,pass_level,integer,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,pass_points_balance,string,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,pass_type.type,string,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,premium_product.product_id,string,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,premium_product.worth,string,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,prestige.current_tier,integer,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,prestige.decay_warning_start_date,string,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,prestige.state,string,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,prestige.tiers[].benefits[].benefit_type,string,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,prestige.tiers[].benefits[].value,string,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,prestige.tiers[].tier,integer,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,status,string,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,tutorial_completed,boolean,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,unlock_level,integer,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,weekly_mission[].end_date,string,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,weekly_mission[].mission[].action_type,string,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,weekly_mission[].mission[].hbi_name,string,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,weekly_mission[].mission[].id,string,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,weekly_mission[].mission[].limitation[].type,string,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,weekly_mission[].mission[].limitation[].value.value_strings[],string,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,weekly_mission[].mission[].progress.value,string,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,weekly_mission[].mission[].requirement.value,string,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,weekly_mission[].mission[].reward[].battle_pass_points.amount,string,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,weekly_mission[].mission[].reward[].id,integer,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,weekly_mission[].mission[].reward_bundle_id,string,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,weekly_mission[].mission[].segment_id,string,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,weekly_mission[].mission[].set_id,string,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,weekly_mission[].mission[].skippable,boolean,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,weekly_mission[].mission[].status,string,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,weekly_mission[].mission[].type,string,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,weekly_mission[].set_id,string,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,weekly_mission[].set_type,string,1
passes/events,AppClient,BattlePassUpdate,Casino.BattlePassUpdateRequest,weekly_mission[].start_date,string,1
passes/events,AppClient,VaultProgressUpdate,Casino.VaultProgressUpdateRequest,balance_update.cap_reached,boolean,602
passes/events,AppClient,VaultProgressUpdate,Casino.VaultProgressUpdateRequest,balance_update.chips.value,string,602
passes/events,AppClient,VaultProgressUpdate,Casino.VaultProgressUpdateRequest,balance_update.contribution_ratio,number,602
passes/events,AppClient,VaultProgressUpdate,Casino.VaultProgressUpdateRequest,balance_update.current_step,integer,602
passes/events,AppClient,VaultProgressUpdate,Casino.VaultProgressUpdateRequest,tier_update.cap.value,string,1
passes/events,AppClient,VaultProgressUpdate,Casino.VaultProgressUpdateRequest,tier_update.seed.value,string,1
passes/events,AppClient,VaultProgressUpdate,Casino.VaultProgressUpdateRequest,tier_update.steps_count,integer,1
passes/events,AppClient,VaultProgressUpdate,Casino.VaultProgressUpdateRequest,tier_update.tier_start_level,string,1
passes/events,AppClient,VaultUpdate,Casino.VaultUpdateRequest,is_restricted_mode,boolean,5
passes/events,AppClient,VaultUpdate,Casino.VaultUpdateRequest,vault_event.config_hbi_data[].config_identifier_str,string,5
passes/events,AppClient,VaultUpdate,Casino.VaultUpdateRequest,vault_event.config_hbi_data[].config_type,string,5
passes/events,AppClient,VaultUpdate,Casino.VaultUpdateRequest,vault_event.config_hbi_data[].hbi_data.id,string,5
passes/events,AppClient,VaultUpdate,Casino.VaultUpdateRequest,vault_event.event_id,string,5
passes/events,AppClient,VaultUpdate,Casino.VaultUpdateRequest,vault_event.vault.minimum_level,integer,5
passes/events,AppClient,VaultUpdate,Casino.VaultUpdateRequest,vault_event.vault.product_id,string,5
passes/events,AppClient,VaultUpdate,Casino.VaultUpdateRequest,vault_event.vault.seed.value,string,5
passes/events,AppClient,VaultUpdate,Casino.VaultUpdateRequest,vault_event.vault.segment_id,string,5
passes/events,AppClient,VaultUpdate,Casino.VaultUpdateRequest,vault_event.vault.state,string,5
passes/events,AppClient,VaultUpdate,Casino.VaultUpdateRequest,vault_event.vault.vault_id,string,5
passes/events,AppClient,VaultUpdate,Casino.VaultUpdateRequest,vault_event.vault.vault_status.additional_benefit[].charms_trade_token_delta,integer,5
passes/events,AppClient,VaultUpdate,Casino.VaultUpdateRequest,vault_event.vault.vault_status.additional_benefit[].collectibles_box.box_id,integer,5
passes/events,AppClient,VaultUpdate,Casino.VaultUpdateRequest,vault_event.vault.vault_status.additional_benefit[].collectibles_box.box_type,integer,5
passes/events,AppClient,VaultUpdate,Casino.VaultUpdateRequest,vault_event.vault.vault_status.additional_benefit[].collectibles_box.raffle_id,string,5
passes/events,AppClient,VaultUpdate,Casino.VaultUpdateRequest,vault_event.vault.vault_status.additional_benefit[].collectibles_box.source,integer,5
passes/events,AppClient,VaultUpdate,Casino.VaultUpdateRequest,vault_event.vault.vault_status.additional_benefit[].collectibles_box.theme_id,integer,5
passes/events,AppClient,VaultUpdate,Casino.VaultUpdateRequest,vault_event.vault.vault_status.additional_benefit[].collectibles_box.type,integer,5
passes/events,AppClient,VaultUpdate,Casino.VaultUpdateRequest,vault_event.vault.vault_status.additional_benefit[].collectibles_box_info.box_id,integer,5
